INSEECOM,commune,zas,code_region
35315,Saint-Sulpice-la-Forêt,ZAG RENNES,53
35334,Thorigné-Fouillard,ZAG RENNES,53
35352,Vern-sur-Seiche,ZAG RENNES,53
35353,Vezin-le-Coquet,ZAG RENNES,53
27008,Alizay,ZAG ROUEN,28
76005,Amfreville-la-Mi-Voie,ZAG ROUEN,28
76020,Anneville-Ambourville,ZAG ROUEN,28
76056,Bardouville,ZAG ROUEN,28
76057,Barentin,ZAG ROUEN,28
76069,Belbeuf,ZAG ROUEN,28
76088,Berville-sur-Seine,ZAG ROUEN,28
76095,Bihorel,ZAG ROUEN,28
76108,Bois-Guillaume,ZAG ROUEN,28
76103,Bonsecours,ZAG ROUEN,28
40048,Boos,ZAG ROUEN,75
27090,Bosroumois,ZAG ROUEN,28
76157,Canteleu,ZAG ROUEN,28
76165,Caudebec-lès-Elbeuf,ZAG ROUEN,28
76178,Cléon,ZAG ROUEN,28
76212,Darnétal,ZAG ROUEN,28
76222,Duclair,ZAG ROUEN,28
76216,Déville-lès-Rouen,ZAG ROUEN,28
76231,Elbeuf,ZAG ROUEN,28
76273,Fontaine-sous-Préaux,ZAG ROUEN,28
76475,Franqueville-Saint-Pierre,ZAG ROUEN,28
76282,Freneuse,ZAG ROUEN,28
02352,Gouy,ZAG ROUEN,32
27105,Grand Bourgtheroulde,ZAG ROUEN,28
76319,Grand-Couronne,ZAG ROUEN,28
76350,Hautot-sur-Seine,ZAG ROUEN,28
76367,Houppeville,ZAG ROUEN,28
76354,Hénouville,ZAG ROUEN,28
27348,Igoville,ZAG ROUEN,28
76377,Isneauville,ZAG ROUEN,28
76378,Jumièges,ZAG ROUEN,28
76402,Malaunay,ZAG ROUEN,28
76410,Maromme,ZAG ROUEN,28
27394,Martot,ZAG ROUEN,28
76451,Mont-Saint-Aignan,ZAG ROUEN,28
14446,Montigny,ZAG ROUEN,28
21436,Montmain,ZAG ROUEN,27
76452,Montville,ZAG ROUEN,28
76457,Moulineaux,ZAG ROUEN,28
76474,Notre-Dame-de-Bondeville,ZAG ROUEN,28
76484,Oissel,ZAG ROUEN,28
16252,Orival,ZAG ROUEN,75
76497,Petit-Couronne,ZAG ROUEN,28
76503,Pissy-Pôville,ZAG ROUEN,28
76513,Quevillon,ZAG ROUEN,28
76517,Quincampoix,ZAG ROUEN,28
76514,Quévreville-la-Poterie,ZAG ROUEN,28
76536,Roncherolles-sur-le-Vivier,ZAG ROUEN,28
76540,Rouen,ZAR DIEPPE,28
76541,Roumare,ZAG ROUEN,28
76550,Sahurs,ZAG ROUEN,28
76558,Saint-Aubin-Celloville,ZAG ROUEN,28
76561,Saint-Aubin-lès-Elbeuf,ZAG ROUEN,28
76591,Saint-Jacques-sur-Darnétal,ZAG ROUEN,28
76594,Saint-Jean-du-Cardonnay,ZAG ROUEN,28
76599,Saint-Léger-du-Bourg-Denis,ZAG ROUEN,28
76614,Saint-Martin-de-Boscherville,ZAG ROUEN,28
76617,Saint-Martin-du-Vivier,ZAG ROUEN,28
27582,Saint-Ouen-du-Tilleul,ZAG ROUEN,28
76631,Saint-Paër,ZAG ROUEN,28
76634,Saint-Pierre-de-Manneville,ZAG ROUEN,28
76636,Saint-Pierre-de-Varengeville,ZAG ROUEN,28
76640,Saint-Pierre-lès-Elbeuf,ZAG ROUEN,28
76608,Sainte-Marguerite-sur-Duclair,ZAG ROUEN,28
76681,Sotteville-lès-Rouen,ZAG ROUEN,28
76682,Sotteville-sous-le-Val,ZAG ROUEN,28
76705,Tourville-la-Rivière,ZAG ROUEN,28
76717,Val-de-la-Haye,ZAG ROUEN,28
76750,Yainville,ZAG ROUEN,28
76753,Ymare,ZAG ROUEN,28
76759,Yville-sur-Seine,ZAG ROUEN,28
30114,Fontanès,ZAG SAINT-ETIENNE,76
42242,Saint-Joseph,ZAG SAINT-ETIENNE,84
42005,Andrézieux-Bouthéon,ZAG SAINT-ETIENNE,84
43012,Aurec-sur-Loire,ZAG SAINT-ETIENNE,84
42031,Caloire,ZAG SAINT-ETIENNE,84
42032,Cellieu,ZAG SAINT-ETIENNE,84
42036,Chagnon,ZAG SAINT-ETIENNE,84
21152,Châteauneuf,ZAG SAINT-ETIENNE,27
42083,Dargoire,ZAG SAINT-ETIENNE,84
42085,Doizieux,ZAG SAINT-ETIENNE,84
42093,Farnay,ZAG SAINT-ETIENNE,84
42095,Firminy,ZAG SAINT-ETIENNE,84
42099,Fraisses,ZAG SAINT-ETIENNE,84
42225,Genilac,ZAG SAINT-ETIENNE,84
42123,Lorette,ZAG SAINT-ETIENNE,84
42133,Marcenod,ZAG SAINT-ETIENNE,84
42167,Pavezin,ZAG SAINT-ETIENNE,84
43153,Pont-Salomon,ZAG SAINT-ETIENNE,84
42186,Rive-de-Gier,ZAG SAINT-ETIENNE,84
42189,Roche-la-Molière,ZAG SAINT-ETIENNE,84
42207,Saint-Chamond,ZAG SAINT-ETIENNE,84
42208,Saint-Christo-en-Jarez,ZAG SAINT-ETIENNE,84
43177,Saint-Didier-en-Velay,ZAG SAINT-ETIENNE,84
43184,Saint-Ferréol-d'Auroure,ZAG SAINT-ETIENNE,84
42223,Saint-Genest-Lerpt,ZAG SAINT-ETIENNE,84
42234,Saint-Héand,ZAG SAINT-ETIENNE,84
42237,Saint-Jean-Bonnefonds,ZAG SAINT-ETIENNE,84
43205,Saint-Just-Malmont,ZAG SAINT-ETIENNE,84
42259,Saint-Martin-la-Plaine,ZAG SAINT-ETIENNE,84
42270,Saint-Paul-en-Cornillon,ZAG SAINT-ETIENNE,84
42271,Saint-Paul-en-Jarez,ZAG SAINT-ETIENNE,84
42275,Saint-Priest-en-Jarez,ZAG SAINT-ETIENNE,84
42283,Saint-Romain-en-Jarez,ZAG SAINT-ETIENNE,84
43227,Saint-Victor-Malescours,ZAG SAINT-ETIENNE,84
42210,Sainte-Croix-en-Jarez,ZAG SAINT-ETIENNE,84
05169,Sorbiers,ZAG SAINT-ETIENNE,93
42307,Tartaras,ZAG SAINT-ETIENNE,84
42316,Unieux,ZAG SAINT-ETIENNE,84
42320,Valfleury,ZAG SAINT-ETIENNE,84
24582,Villars,ZAG SAINT-ETIENNE,75
67001,Achenheim,ZAG STRASBOURG,44
67043,Bischheim,ZAG STRASBOURG,44
67049,Blaesheim,ZAG STRASBOURG,44
67118,Eckbolsheim,ZAG STRASBOURG,44
67119,Eckwersheim,ZAG STRASBOURG,44
67124,Entzheim,ZAG STRASBOURG,44
67131,Eschau,ZAG STRASBOURG,44
67137,Fegersheim,ZAG STRASBOURG,44
67152,Geispolsheim,ZAG STRASBOURG,44
67212,Holtzheim,ZAG STRASBOURG,44
67204,Hœnheim,ZAG STRASBOURG,44
67218,Illkirch-Graffenstaden,ZAG STRASBOURG,44
67256,Lampertheim,ZAG STRASBOURG,44
67267,Lingolsheim,ZAG STRASBOURG,44
67268,Lipsheim,ZAG STRASBOURG,44
67296,Mittelhausbergen,ZAG STRASBOURG,44
67309,Mundolsheim,ZAG STRASBOURG,44
67326,Niederhausbergen,ZAG STRASBOURG,44
67343,Oberhausbergen,ZAG STRASBOURG,44
67350,Oberschaeffolsheim,ZAG STRASBOURG,44
67365,Ostwald,ZAG STRASBOURG,44
67378,Plobsheim,ZAG STRASBOURG,44
67389,Reichstett,ZAG STRASBOURG,44
67447,Schiltigheim,ZAG STRASBOURG,44
67471,Souffelweyersheim,ZAG STRASBOURG,44
67482,Strasbourg,ZAG STRASBOURG,44
67506,Vendenheim,ZAG STRASBOURG,44
67551,Wolfisheim,ZAG STRASBOURG,44
83009,Bandol,ZAG TOULON,93
83017,Belgentier,ZAG TOULON,93
83019,Bormes-les-Mimosas,ZAG TOULON,93
83034,Carqueiranne,ZAG TOULON,93
13023,Ceyreste,ZAG TOULON,93
83049,Cuers,ZAG TOULON,93
83069,Hyères,ZAG TOULON,93
83090,Ollioules,ZAG TOULON,93
83091,Pierrefeu-du-Var,ZAG TOULON,93
83112,Saint-Cyr-sur-Mer,ZAG TOULON,93
83153,Saint-Mandrier-sur-Mer,ZAG TOULON,93
83123,Sanary-sur-Mer,ZAG TOULON,93
83129,Six-Fours-les-Plages,ZAG TOULON,93
83130,Solliès-Pont,ZAG TOULON,93
83131,Solliès-Toucas,ZAG TOULON,93
83132,Solliès-Ville,ZAG TOULON,93
83137,Toulon,ZAG TOULON,93
31003,Aigrefeuille,ZAG TOULOUSE,76
31022,Aucamville,ZAG TOULOUSE,76
31025,Aureville,ZAG TOULOUSE,76
31032,Aussonne,ZAG TOULOUSE,76
31035,Auzeville-Tolosane,ZAG TOULOUSE,76
31036,Auzielle,ZAG TOULOUSE,76
31004,Ayguesvives,ZAG TOULOUSE,76
31044,Balma,ZAG TOULOUSE,76
31048,Baziège,ZAG TOULOUSE,76
31053,Beaupuy,ZAG TOULOUSE,76
31056,Beauzelle,ZAG TOULOUSE,76
31057,Belberaud,ZAG TOULOUSE,76
31058,Belbèze-de-Lauragais,ZAG TOULOUSE,76
31069,Blagnac,ZAG TOULOUSE,76
31074,Bonrepos-Riquet,ZAG TOULOUSE,76
31075,Bonrepos-sur-Aussonnelle,ZAG TOULOUSE,76
31079,Bouloc,ZAG TOULOUSE,76
31087,Bragayrac,ZAG TOULOUSE,76
31088,Brax,ZAG TOULOUSE,76
31091,Bruguières,ZAG TOULOUSE,76
31113,Castanet-Tolosan,ZAG TOULOUSE,76
31116,Castelginest,ZAG TOULOUSE,76
31117,Castelmaurou,ZAG TOULOUSE,76
31118,Castelnau-d'Estrétefonds,ZAG TOULOUSE,76
31148,Clermont-le-Fort,ZAG TOULOUSE,76
31149,Colomiers,ZAG TOULOUSE,76
31150,Cornebarrieu,ZAG TOULOUSE,76
31151,Corronsac,ZAG TOULOUSE,76
31157,Cugnaux,ZAG TOULOUSE,76
31136,Cépet,ZAG TOULOUSE,76
31160,Daux,ZAG TOULOUSE,76
31161,Deyme,ZAG TOULOUSE,76
31162,Donneville,ZAG TOULOUSE,76
31163,Drémil-Lafage,ZAG TOULOUSE,76
31165,Eaunes,ZAG TOULOUSE,76
31166,Empeaux,ZAG TOULOUSE,76
31169,Escalquens,ZAG TOULOUSE,76
31171,Espanès,ZAG TOULOUSE,76
31182,Fenouillet,ZAG TOULOUSE,76
31184,Flourens,ZAG TOULOUSE,76
31186,Fonbeauzard,ZAG TOULOUSE,76
31187,Fonsorbes,ZAG TOULOUSE,76
31188,Fontenilles,ZAG TOULOUSE,76
31192,Fourquevaux,ZAG TOULOUSE,76
31203,Frouzins,ZAG TOULOUSE,76
31205,Gagnac-sur-Garonne,ZAG TOULOUSE,76
31215,Gauré,ZAG TOULOUSE,76
31227,Goyrans,ZAG TOULOUSE,76
31230,Gratentour,ZAG TOULOUSE,76
02356,Grisolles,ZAG TOULOUSE,32
31240,Issus,ZAG TOULOUSE,76
31248,Labarthe-sur-Lèze,ZAG TOULOUSE,76
31249,Labastide-Beauvoir,ZAG TOULOUSE,76
31252,Labastide-Saint-Sernin,ZAG TOULOUSE,76
31253,Labastidette,ZAG TOULOUSE,76
31254,Labège,ZAG TOULOUSE,76
31259,Lacroix-Falgarde,ZAG TOULOUSE,76
31269,Lamasquère,ZAG TOULOUSE,76
31273,Lapeyrouse-Fossat,ZAG TOULOUSE,76
31277,Lasserre-Pradère,ZAG TOULOUSE,76
31282,Launaguet,ZAG TOULOUSE,76
31284,Lauzerville,ZAG TOULOUSE,76
11199,Lavalette,ZAG TOULOUSE,76
31287,Lavernose-Lacasse,ZAG TOULOUSE,76
31293,Lespinasse,ZAG TOULOUSE,76
31291,Léguevin,ZAG TOULOUSE,76
31297,Lévignac,ZAG TOULOUSE,76
31340,Mervilla,ZAG TOULOUSE,76
31351,Mondonville,ZAG TOULOUSE,76
31352,Mondouzil,ZAG TOULOUSE,76
16221,Mons,ZAG TOULOUSE,75
31364,Montberon,ZAG TOULOUSE,76
31366,Montbrun-Lauragais,ZAG TOULOUSE,76
31381,Montgiscard,ZAG TOULOUSE,76
11251,Montlaur,ZAG TOULOUSE,76
31389,Montrabé,ZAG TOULOUSE,76
31395,Muret,ZAG TOULOUSE,76
31339,Mérenvielle,ZAG TOULOUSE,76
31401,Noueilles,ZAG TOULOUSE,76
31402,Odars,ZAG TOULOUSE,76
31410,Pechbonnieu,ZAG TOULOUSE,76
31411,Pechbusque,ZAG TOULOUSE,76
31417,Pibrac,ZAG TOULOUSE,76
31418,Pin-Balma,ZAG TOULOUSE,76
31421,Pins-Justaret,ZAG TOULOUSE,76
31420,Pinsaguel,ZAG TOULOUSE,76
31424,Plaisance-du-Touch,ZAG TOULOUSE,76
31429,Pompertuzat,ZAG TOULOUSE,76
30200,Pompignan,ZAG TOULOUSE,76
31433,Portet-sur-Garonne,ZAG TOULOUSE,76
31437,Pouze,ZAG TOULOUSE,76
31409,Péchabou,ZAG TOULOUSE,76
31445,Quint-Fonsegrives,ZAG TOULOUSE,76
31446,Ramonville-Saint-Agne,ZAG TOULOUSE,76
31448,Rebigue,ZAG TOULOUSE,76
31458,Roques,ZAG TOULOUSE,76
31460,Roquettes,ZAG TOULOUSE,76
31462,Rouffiac-Tolosan,ZAG TOULOUSE,76
31464,Sabonnères,ZAG TOULOUSE,76
31466,Saiguède,ZAG TOULOUSE,76
01331,Saint-Alban,ZR PAYS-DE-LA-LOIRE,84
31475,Saint-Clar-de-Rivière,ZAG TOULOUSE,76
31484,Saint-Geniès-Bellevue,ZAG TOULOUSE,76
03238,Saint-Hilaire,ZAG TOULOUSE,84
31488,Saint-Jean,ZAG TOULOUSE,76
31490,Saint-Jory,ZAG TOULOUSE,76
31497,Saint-Loup-Cammas,ZAG TOULOUSE,76
31499,Saint-Lys,ZAG TOULOUSE,76
31501,Saint-Marcel-Paulel,ZAG TOULOUSE,76
31506,Saint-Orens-de-Gameville,ZAG TOULOUSE,76
31515,Saint-Rustice,ZAG TOULOUSE,76
05156,Saint-Sauveur,ZAG TOULOUSE,93
02696,Saint-Thomas,ZAG TOULOUSE,32
31496,Sainte-Livrade,ZAG TOULOUSE,76
31533,Saubens,ZAG TOULOUSE,76
31541,Seilh,ZAG TOULOUSE,76
31547,Seysses,ZAG TOULOUSE,76
31555,Toulouse,ZAG TOULOUSE,76
31557,Tournefeuille,ZAG TOULOUSE,76
31563,Vacquiers,ZAG TOULOUSE,76
24566,Varennes,ZAG TOULOUSE,75
31575,Vieille-Toulouse,ZAG TOULOUSE,76
31578,Vigoulet-Auzil,ZAG TOULOUSE,76
31580,Villate,ZAG TOULOUSE,76
31588,Villeneuve-Tolosane,ZAG TOULOUSE,76
31587,Villeneuve-lès-Bouloc,ZAG TOULOUSE,76
37003,Amboise,ZAG TOURS,24
37006,Artannes-sur-Indre,ZAG TOURS,24
37015,Azay-sur-Cher,ZAG TOURS,24
37018,Ballan-Miré,ZAG TOURS,24
37025,Berthenay,ZAG TOURS,24
37027,Bléré,ZAG TOURS,24
37043,Cangey,ZAG TOURS,24
37050,Chambray-lès-Tours,ZAG TOURS,24
37054,Chanceaux-sur-Choisille,ZAG TOURS,24
37052,Chançay,ZAG TOURS,24
37060,Chargé,ZAG TOURS,24
37079,Civray-de-Touraine,ZAG TOURS,24
37096,Dierre,ZAG TOURS,24
37099,Druye,ZAG TOURS,24
37104,Esvres,ZAG TOURS,24
37109,Fondettes,ZAG TOURS,24
37122,Joué-lès-Tours,ZAG TOURS,24
37124,Larçay,ZAG TOURS,24
37131,Limeray,ZAG TOURS,24
37138,Lussault-sur-Loire,ZAG TOURS,24
37139,Luynes,ZAG TOURS,24
37152,Mettray,ZAG TOURS,24
37153,Monnaie,ZAG TOURS,24
37154,Montbazon,ZAG TOURS,24
37156,Montlouis-sur-Loire,ZAG TOURS,24
37159,Monts,ZAG TOURS,24
37163,Nazelles-Négron,ZAG TOURS,24
37171,Noizay,ZAG TOURS,24
37172,Notre-Dame-d'Oé,ZAG TOURS,24
37179,Parçay-Meslay,ZAG TOURS,24
37185,Pocé-sur-Cisse,ZAG TOURS,24
03213,Reugny,ZAG TOURS,84
37203,Rochecorbon,ZAG TOURS,24
37208,Saint-Avertin,ZAG TOURS,24
37211,Saint-Branchs,ZAG TOURS,24
37214,Saint-Cyr-sur-Loire,ZAG TOURS,24
37219,Saint-Genouph,ZAG TOURS,24
37225,Saint-Martin-le-Beau,ZAG TOURS,24
37230,Saint-Ouen-les-Vignes,ZAG TOURS,24
37233,Saint-Pierre-des-Corps,ZAG TOURS,24
37237,Saint-Roch,ZAG TOURS,24
37243,Savonnières,ZAG TOURS,24
37250,Sorigny,ZAG TOURS,24
37261,Tours,ZAG TOURS,24
37263,Truyes,ZAG TOURS,24
37266,Veigné,ZAG TOURS,24
37270,Vernou-sur-Brenne,ZAG TOURS,24
37272,Villandry,ZAG TOURS,24
37281,Vouvray,ZAG TOURS,24
37267,Véretz,ZAG TOURS,24
2A001,Afa,ZAR AJACCIO,94
2A004,Ajaccio,ZAR AJACCIO,94
2A006,Alata,ZAR AJACCIO,94
2A008,Albitreccia,ZAR AJACCIO,94
2A017,Appietto,ZAR AJACCIO,94
2A026,Azilone-Ampaza,ZAR AJACCIO,94
2A031,Bastelica,ZAR AJACCIO,94
2A032,Bastelicaccia,ZAR AJACCIO,94
2A040,Bocognano,ZAR AJACCIO,94
2A056,Campo,ZAR AJACCIO,94
2A062,Carbuccia,ZAR AJACCIO,94
2A064,Cardo-Torgia,ZAR AJACCIO,94
2A085,Cauro,ZAR AJACCIO,94
2A089,Ciamannacce,ZAR AJACCIO,94
2A091,Cognocoli-Monticchi,ZAR AJACCIO,94
2A094,Corrano,ZAR AJACCIO,94
2A098,Coti-Chiavari,ZAR AJACCIO,94
2A099,Cozzano,ZAR AJACCIO,94
2A103,Cuttoli-Corticchiato,ZAR AJACCIO,94
2A104,Eccica-Suarella,ZAR AJACCIO,94
2A117,Forciolo,ZAR AJACCIO,94
2A119,Frasseto,ZAR AJACCIO,94
2A130,Grosseto-Prugna,ZAR AJACCIO,94
2A132,Guargualé,ZAR AJACCIO,94
2A133,Guitera-les-Bains,ZAR AJACCIO,94
2A181,Ocana,ZAR AJACCIO,94
2A186,Olivese,ZAR AJACCIO,94
2A200,Palneca,ZAR AJACCIO,94
2A209,Peri,ZAR AJACCIO,94
2A228,Pietrosella,ZAR AJACCIO,94
2A232,Pila-Canale,ZAR AJACCIO,94
2A253,Quasquara,ZAR AJACCIO,94
2A268,Sampolo,ZAR AJACCIO,94
2A312,Santa-Maria-Siché,ZAR AJACCIO,94
2A271,Sarrola-Carcopino,ZAR AJACCIO,94
2A276,Serra-di-Ferro,ZAR AJACCIO,94
2A322,Tasso,ZAR AJACCIO,94
2A323,Tavaco,ZAR AJACCIO,94
2A324,Tavera,ZAR AJACCIO,94
2A326,Tolla,ZAR AJACCIO,94
2A330,Ucciani,ZAR AJACCIO,94
2A331,Urbalacone,ZAR AJACCIO,94
2A336,Valle-di-Mezzana,ZAR AJACCIO,94
2A345,Vero,ZAR AJACCIO,94
2A351,Villanova,ZAR AJACCIO,94
2A359,Zicavo,ZAR AJACCIO,94
2A360,Zigliara,ZAR AJACCIO,94
2A358,Zévaco,ZAR AJACCIO,94
80020,Allonville,ZAR AMIENS,32
80021,Amiens,ZAR AMIENS,32
80107,Blangy-Tronville,ZAR AMIENS,32
80130,Bovelles,ZAR AMIENS,32
80131,Boves,ZAR AMIENS,32
14119,Cagny,ZAR AMIENS,28
09074,Camon,ZAR AMIENS,76
80198,Clairy-Saulchoix,ZAR AMIENS,32
80202,Coisy,ZAR AMIENS,32
23001,Creuse,ZAR AMIENS,75
80256,Dreuil-lès-Amiens,ZAR AMIENS,32
02273,Dury,ZAR AMIENS,32
80291,Estrées-sur-Noye,ZAR AMIENS,32
80379,Glisy,ZAR AMIENS,32
80387,Grattepanche,ZAR AMIENS,32
80399,Guignemicourt,ZAR AMIENS,32
27324,Hébécourt,ZAR AMIENS,28
80489,Longueau,ZAR AMIENS,32
80626,Pissy,ZAR AMIENS,32
80632,Pont-de-Metz,ZAR AMIENS,32
80639,Poulainville,ZAR AMIENS,32
80668,Remiencourt,ZAR AMIENS,32
80670,Revelles,ZAR AMIENS,32
80674,Rivery,ZAR AMIENS,32
08373,Rumigny,ZAR AMIENS,44
80696,Sains-en-Amiénois,ZAR AMIENS,32
80702,Saint-Fuscien,ZAR AMIENS,32
80717,Saint-Sauflieu,ZAR AMIENS,32
80724,Saleux,ZAR AMIENS,32
80725,Salouël,ZAR AMIENS,32
80730,Saveuse,ZAR AMIENS,32
80752,Thézy-Glimont,ZAR AMIENS,32
80791,Vers-sur-Selle,ZAR AMIENS,32
49007,Angers,ZAR ANGERS-LOIRE,52
49015,Avrillé,ZAR ANGERS-LOIRE,52
49020,Beaucouzé,ZAR ANGERS-LOIRE,52
49035,Bouchemaine,ZAR ANGERS-LOIRE,52
49048,Briollay,ZAR ANGERS-LOIRE,52
49028,Béhuard,ZAR ANGERS-LOIRE,52
49135,Feneu,ZAR ANGERS-LOIRE,52
49200,Longuenée-en-Anjou,ZAR ANGERS-LOIRE,52
49214,Montreuil-Juigné,ZAR ANGERS-LOIRE,52
49223,Mûrs-Erigné,ZAR ANGERS-LOIRE,52
49267,Saint-Barthélemy-d'Anjou,ZAR ANGERS-LOIRE,52
49271,Saint-Clément-de-la-Place,ZAR ANGERS-LOIRE,52
49294,Saint-Lambert-la-Potherie,ZAR ANGERS-LOIRE,52
49306,Saint-Martin-du-Fouilloux,ZAR ANGERS-LOIRE,52
49278,Sainte-Gemmes-sur-Loire,ZAR ANGERS-LOIRE,52
49326,Sarrigné,ZAR ANGERS-LOIRE,52
49329,Savennières,ZAR ANGERS-LOIRE,52
49338,Soulaines-sur-Aubance,ZAR ANGERS-LOIRE,52
49339,Soulaire-et-Bourg,ZAR ANGERS-LOIRE,52
49353,Trélazé,ZAR ANGERS-LOIRE,52
49323,Verrières-en-Anjou,ZAR ANGERS-LOIRE,52
62744,Sainte-Catherine,ZAR ARRAS,32
62004,Achicourt,ZAR ARRAS,32
62007,Acq,ZAR ARRAS,32
62009,Adinfer,ZAR ARRAS,32
62011,Agnez-lès-Duisans,ZAR ARRAS,32
62013,Agny,ZAR ARRAS,32
62037,Anzin-Saint-Aubin,ZAR ARRAS,32
62041,Arras,ZAR ARRAS,32
62042,Athies,ZAR ARRAS,32
62073,Bailleul-Sir-Berthoult,ZAR ARRAS,32
62072,Bailleulmont,ZAR ARRAS,32
62074,Bailleulval,ZAR ARRAS,32
62085,Basseux,ZAR ARRAS,32
62097,Beaumetz-lès-Loges,ZAR ARRAS,32
62099,Beaurains,ZAR ARRAS,32
62112,Berles-au-Bois,ZAR ARRAS,32
62115,Berneville,ZAR ARRAS,32
62135,Blairville,ZAR ARRAS,32
62144,Boiry-Becquerelle,ZAR ARRAS,32
62146,Boiry-Saint-Martin,ZAR ARRAS,32
62147,Boiry-Sainte-Rictrude,ZAR ARRAS,32
62152,Boisleux-Saint-Marc,ZAR ARRAS,32
62151,Boisleux-au-Mont,ZAR ARRAS,32
62172,Boyelles,ZAR ARRAS,32
62263,Dainville,ZAR ARRAS,32
62279,Duisans,ZAR ARRAS,32
62323,Fampoux,ZAR ARRAS,32
62324,Farbus,ZAR ARRAS,32
62331,Feuchy,ZAR ARRAS,32
62332,Ficheux,ZAR ARRAS,32
62347,Fosseux,ZAR ARRAS,32
62369,Gavrelle,ZAR ARRAS,32
62378,Gouves,ZAR ARRAS,32
62379,Gouy-en-Artois,ZAR ARRAS,32
62392,Guémappe,ZAR ARRAS,32
62399,Habarcq,ZAR ARRAS,32
62415,Haute-Avesnes,ZAR ARRAS,32
02376,Hauteville,ZAR ARRAS,32
62425,Hendecourt-lès-Ransart,ZAR ARRAS,32
62428,Hénin-sur-Cojeul,ZAR ARRAS,32
62426,Héninel,ZAR ARRAS,32
62490,Lattre-Saint-Quentin,ZAR ARRAS,32
62557,Marœuil,ZAR ARRAS,32
62568,Mercatel,ZAR ARRAS,32
62578,Monchiet,ZAR ARRAS,32
62579,Monchy-au-Bois,ZAR ARRAS,32
62582,Monchy-le-Preux,ZAR ARRAS,32
62586,Montenescourt,ZAR ARRAS,32
62609,Neuville-Saint-Vaast,ZAR ARRAS,32
62611,Neuville-Vitasse,ZAR ARRAS,32
62629,Noyellette,ZAR ARRAS,32
62689,Ransart,ZAR ARRAS,32
37201,Rivière,ZAR ARRAS,24
62714,Roclincourt,ZAR ARRAS,32
62753,Saint-Laurent-Blangy,ZAR ARRAS,32
62761,Saint-Martin-sur-Cojeul,ZAR ARRAS,32
62764,Saint-Nicolas,ZAR ARRAS,32
62796,Simencourt,ZAR ARRAS,32
62810,Thélus,ZAR ARRAS,32
62817,Tilloy-lès-Mofflaines,ZAR ARRAS,32
62869,Wailly,ZAR ARRAS,32
62873,Wancourt,ZAR ARRAS,32
62874,Wanquetin,ZAR ARRAS,32
62878,Warlus,ZAR ARRAS,32
62892,Willerval,ZAR ARRAS,32
2B033,Bastia,ZAR BASTIA,94
2B037,Biguglia,ZAR BASTIA,94
2B042,Borgo,ZAR BASTIA,94
2B043,Brando,ZAR BASTIA,94
2B120,Furiani,ZAR BASTIA,94
2B148,Lucciana,ZAR BASTIA,94
2B166,Monte,ZAR BASTIA,94
2B192,Olmo,ZAR BASTIA,94
2B305,San-Martino-di-Lota,ZAR BASTIA,94
2B309,Santa-Maria-di-Lota,ZAR BASTIA,94
2B346,Vescovato,ZAR BASTIA,94
2B353,Ville-di-Pietrabugno,ZAR BASTIA,94
25004,Abbévillers,ZAR BELFORT-MONTBELIARD,27
25008,Aibre,ZAR BELFORT-MONTBELIARD,27
25011,Allenjoie,ZAR BELFORT-MONTBELIARD,27
25013,Allondans,ZAR BELFORT-MONTBELIARD,27
90001,Andelnans,ZAR BELFORT-MONTBELIARD,27
90002,Angeot,ZAR BELFORT-MONTBELIARD,27
90003,Anjoutey,ZAR BELFORT-MONTBELIARD,27
25020,Arbouans,ZAR BELFORT-MONTBELIARD,27
21018,Arcey,ZAR BELFORT-MONTBELIARD,27
90004,Argiésans,ZAR BELFORT-MONTBELIARD,27
25031,Audincourt,ZAR BELFORT-MONTBELIARD,27
25033,Autechaux-Roide,ZAR BELFORT-MONTBELIARD,27
90082,Autrechêne,ZAR BELFORT-MONTBELIARD,27
90005,Auxelles-Bas,ZAR BELFORT-MONTBELIARD,27
90006,Auxelles-Haut,ZAR BELFORT-MONTBELIARD,27
25040,Badevel,ZAR BELFORT-MONTBELIARD,27
90007,Banvillars,ZAR BELFORT-MONTBELIARD,27
25043,Bart,ZAR BELFORT-MONTBELIARD,27
25048,Bavans,ZAR BELFORT-MONTBELIARD,27
90008,Bavilliers,ZAR BELFORT-MONTBELIARD,27
90009,Beaucourt,ZAR BELFORT-MONTBELIARD,27
90010,Belfort,ZAR BELFORT-MONTBELIARD,27
25054,Berche,ZAR BELFORT-MONTBELIARD,27
90011,Bermont,ZAR BELFORT-MONTBELIARD,27
90012,Bessoncourt,ZAR BELFORT-MONTBELIARD,27
25057,Bethoncourt,ZAR BELFORT-MONTBELIARD,27
90013,Bethonvilliers,ZAR BELFORT-MONTBELIARD,27
25059,Beutal,ZAR BELFORT-MONTBELIARD,27
25063,Blamont,ZAR BELFORT-MONTBELIARD,27
25071,Bondeval,ZAR BELFORT-MONTBELIARD,27
90014,Boron,ZAR BELFORT-MONTBELIARD,27
90015,Botans,ZAR BELFORT-MONTBELIARD,27
90016,Bourg-sous-Châtelet,ZAR BELFORT-MONTBELIARD,27
25082,Bourguignon,ZAR BELFORT-MONTBELIARD,27
90017,Bourogne,ZAR BELFORT-MONTBELIARD,27
90018,Brebotte,ZAR BELFORT-MONTBELIARD,27
22001,Bretagne,ZAR BELFORT-MONTBELIARD,53
25093,Bretigney,ZAR BELFORT-MONTBELIARD,27
